affiliation1	affiliation2	doculect	location1	location2	textID	text_segment	tokenID	token_context	context_translation	token	token_translation	pro	anim	weight	role	flag	position	nc	comments
hell	ponticgreek	romeyka	40.5928	40.2190	A	140	177	afteme ta ksila	I light the firewoods	ta ksila	the firewoods		inan	2	do	bare	1	NA	
hell	ponticgreek	romeyka	40.5928	40.2190	A	141	178	demlejevo do tshaj-im	I brew my tea	do tshaj im	my tea		inan	2	do-def	bare	1	NA	
hell	ponticgreek	romeyka	40.5928	40.2190	A	143	180	alo nde n efteyo jane na payo ta sahile	what else do I do, well, I go to the shore	alo nde	whatelse	wh	other	2	do	bare	0	NA	
hell	ponticgreek	romeyka	40.5928	40.2190	A	143	181	alo nde n efteyo jane na payo ta sahile	what else do I do, well, I go to the shore	ta sahile	to the shore		inan	2	goal	other	1	NA	C-induced strange construction with tr dative?
hell	ponticgreek	romeyka	40.5928	40.2190	A	144	182	emenan ndona na ziyune	what do they give to me	emenan	me	1	hum	1	rec	case	0	NA	
hell	ponticgreek	romeyka	40.5928	40.2190	A	145	183	i antalja emenan ndoxna na dhi	what does Antalya give me	emenan	me	1	hum	1	rec	case	0	NA	
hell	ponticgreek	romeyka	40.5928	40.2190	A	146	184	beshejeva en enan denizi	there is a sea	enan denizi	a sea		inan	2	cop	case	1	NA	
hell	ponticgreek	romeyka	40.5928	40.2190	A	146	185	adhadzhega ba exo eyo botamin	here I have a valley	botamin	a valley		inan	1	poss	case	1	NA	
hell	ponticgreek	romeyka	40.5928	40.2190	A	147	186	ado sonim eskiden gГ¶l ebiname so bodami	? we made a lake in earlier times	gГ¶l	a lake		inan	1	do	bare	0	NA	kind of lightverb construction
hell	ponticgreek	romeyka	40.5928	40.2190	A	147	187	ado sonim eskiden gГ¶l ebiname so bodami	? we made a lake in earlier times	so bodami	at the valley		inan	2	loc	prep	1	NA	
hell	ponticgreek	romeyka	40.5928	40.2190	A	148	188	ekoftam do bodami	we cleared the valley	do bodami	the valley		inan	2	do-def	bare	1	NA	
hell	ponticgreek	romeyka	40.5928	40.2190	A	149	189	ebinam etshi gГ¶le	we made a lake there	gГ¶le	a lake		inan	1	do	bare	1	NA	
hell	ponticgreek	romeyka	40.5928	40.2190	A	150	190	tsh ebejnam edzhi so gГ¶linbema	and we went there swimming	so gГ¶limbema	to the swimming		inan	2	other	prep	1	NA	
hell	ponticgreek	romeyka	40.5928	40.2190	A	151	191	I adhadzhega ba efdjes do denizi din gГ¶li ba ftdje:s	you also make the sea here, you also make the lake	do denizi	the sea		inan	2	do	bare	1	NA	
hell	ponticgreek	romeyka	40.5928	40.2190	A	151	192	I adhadzhega ba efdjes do denizi din gГ¶li ba ftdje:s	you also make the sea here, you also make the lake	din gГ¶li	the lake		inan	2	do	case	0	NA	
hell	ponticgreek	romeyka	40.5928	40.2190	A	152	193	jane habaladzhega to panimo eyo utsh eyabo	I do not want to leave from here	habaladzhega to panimo	the going-from-here		inan	3	other	prep-relnoun	0	NA	complement of verb want to with nominalization
hell	ponticgreek	romeyka	40.5928	40.2190	A	153	194	havudedzhes dzhenneti en	this is a paradise	dzhenneti	paradise		inan	1	cop	bare	0	NA	
hell	ponticgreek	romeyka	40.5928	40.2190	A	154	195	ne haudzhega eyo bundan sora avudzhega utsh afine dzhe bayo bu jashdan sora	yes, here I, later, I don't go and leave it here, later in life	avudzhega	this here		adv	1	do	bare	0	NA	
hell	ponticgreek	romeyka	40.5928	40.2190	A	155	196	havudzhe:ga der da ida	here, look the things	da ida	the things		inan	2	do	bare	1	NA	
hell	ponticgreek	romeyka	40.5928	40.2190	A	158	199	ta mejvedhes exune	they have fruit	ta mejvedhes	fruit		inan	2	poss	bare	0	NA	unclear -s marker on the plural noun
hell	ponticgreek	romeyka	40.5928	40.2190	A	160	201	to jaralmasi m, ti fasulija m efteyo	I make my potatoes, my beans	to jaralmasi m	my potatoes		inan	2	do-def	bare	0	NA	
hell	ponticgreek	romeyka	40.5928	40.2190	A	160	202	to jaralmasi m, ti fasulija m efteyo	I make my potatoes, my beans	ti fasulija m	my beans		inan	2	do-def	case	0	NA	
hell	ponticgreek	romeyka	40.5928	40.2190	A	161	203	jane, de na leyo atshino e:n	what will I say, this is	de	what	wh	other	1	do	bare	0	NA	
hell	ponticgreek	romeyka	40.5928	40.2190	A	162	204	jane habaladzhega obi bai kalo utsh efte	well, the one who goes from here does not do it well	habaladzhega	from here below around		inan	1	abl	bare	0	NA	relative clause
hell	ponticgreek	romeyka	40.5928	40.2190	A	164	206	mono tshe para na eshis	if you only will have a bit money	mono tshe para	a little money		inan	3	poss	bare	0	NA	
hell	ponticgreek	romeyka	40.5928	40.2190	A	165	207	sa:luxe ba an eshis	if you also have health,	saluxe	health		inan	1	poss	bare	0	NA	
hell	ponticgreek	romeyka	40.5928	40.2190	A	165	208	adhaga tibu tshalishevis do kendis teries	you work something here, you maintain yourself	tibu	something	other	inan	1	do	bare	0	NA	
hell	ponticgreek	romeyka	40.5928	40.2190	A	165	209	adhaga tibu tshalishevis do kendis teries	you work something here, you maintain yourself	do kendi s	your own		other	2	do	bare	0	NA	reflexive
hell	ponticgreek	romeyka	40.5928	40.2190	A	166	210	emeklis ba na inese na stetshes adhatsheka	when you will also retire you will stay here	emeklis	retired		adj	1	becm	bare	0	NA	
hell	ponticgreek	romeyka	40.5928	40.2190	A	166	211	emeklis ba na inese na stetshes adhatsheka	when you will also retire you will stay here	adhadzhega	here		adv	1	loc	bare	1	NA	
hell	ponticgreek	romeyka	40.5928	40.2190	A	167	212	hane adhio para pa ama as leyo se enan to shehiri alo masrafli en	well, even without money, but let me tell you one thing, the city is more expensive	enan	one thing	other	inan	1	do	case	1	NA	clitic object pronoun
hell	ponticgreek	romeyka	40.5928	40.2190	A	167	213	hane adhio para pa ama as leyo se enan to shehiri alo masrafli en	well, even without money, but let me tell you one thing, the city is more expensive	alo masrafli	more expensive		adj	1	cop	other	0	NA	
hell	ponticgreek	romeyka	40.5928	40.2190	A	169	215	tshingi her gГјn sin dzhebi so dzhГјzdani s urashevis	because every day you deal with your wallet	sin dzhebi so dzhГјzdani s	in your pocket in your wallet		inan	4	loc	prep	0	NA	
hell	ponticgreek	romeyka	40.5928	40.2190	A	169	216	na bas so bakali	you will go to the shop	so bakali	to the shop		inan	2	goal	prep	1	NA	
hell	ponticgreek	romeyka	40.5928	40.2190	A	170	217	adhadzhega jog	here there is no such thing	adhadzhega	here		adv	1	loc	bare	0	NA	existential
hell	ponticgreek	romeyka	40.5928	40.2190	A	171	218	adhadzhega na jГјz lira valun sin dzhebi s ela	here when you put hundred lira in your wallet, come	jГјz lira	hundred lira		inan	2	do	bare	0	NA	
hell	ponticgreek	romeyka	40.5928	40.2190	A	171	219	adhadzhega na jГјz lira valun sin dzhebi s ela	here when you put hundred lira in your wallet, come	sin dzhebi s	into your pocket		inan	2	goal	prep	1	NA	
hell	ponticgreek	romeyka	40.5928	40.2190	A	172	220	pan med edshino gloshgese obize bas inde	go with hundred lira, you return back with it?	med etshino	with it	4	inan	2	other	prep	1	NA	
hell	ponticgreek	romeyka	40.5928	40.2190	A	172	221	pan med edshino gloshgese obize bas inde	go with hundred lira, you return back with it?	obize	back		adv	1	goal	bare	1	NA	
hell	ponticgreek	romeyka	40.5928	40.2190	A	173	222	ne, alos i dibo n erodas me jane deushuk konulardan	yes, will you ask me something else from varied topics	alos i dibon	anything else	other	inan	2	do	case	0	NA	clitic object pronoun
hell	ponticgreek	romeyka	40.6800	40.2287	B	1	224	ha havuda da rashia, bula rashija ine, so rashia bugadzhes ena ospidi, so spidi ba so dzhami ena yardheli, she sabaha indzhe do din.. do dzhami ena inega dzh ena auros, sto dhormo so spidi bai	here the mountains, there are many mountains, in the house at the window a child, ? at the window a man and a woman, the way goes to the house	so spidi	to the house		inan	2	goal	prep	0	NA	
hell	ponticgreek	romeyka	40.6800	40.2287	B	2	225	ja de d omorfo ospidi	see the nice house	d omorfo ospidi	the nice house		inan	3	do	bare	1	NA	
hell	ponticgreek	romeyka	40.6800	40.2287	B	3	226	ama kanis utsh en edzhi	but there is nobody there	edzhi	there		adv	1	loc	bare	1	NA	
hell	ponticgreek	romeyka	40.6800	40.2287	B	4	227	a ondan sonra sa rashia ine bola artshi	thereafter, at the mountains are many trees	sa rashia	at the mountains		inan	2	loc	prep	0	NA	
hell	ponticgreek	romeyka	40.6800	40.2287	B	5	228	i mana tsh o tshiri tshe ta yardhelae, argo en, i eskoth eban sa podharae	the mother, the father, the children, there is a bear, he rose up on his legs	eban	up		adv	1	other	bare	1	NA	
hell	ponticgreek	romeyka	40.6800	40.2287	B	6	229	argo en, i eskoth eban sa podharae	there is a bear, he rose up on his legs	sa podharae	on his legs		bp	2	goal	prep	1	NA	
hell	ponticgreek	romeyka	40.6800	40.2287	B	7	230	tshe keri ala tsh adzhi	and looked right and left	ala tsh adzhi	more and there		adv	3	other	bare	1	NA	
hell	ponticgreek	romeyka	40.6800	40.2287	B	10	233	evrente tsardzhis	and found ?	tsardzhis	?		inan	1	do	bare	1	NA	unclear translation
hell	ponticgreek	romeyka	40.6800	40.2287	B	11	234	ama utsh eboresane dosin adonusine	but they could not ? It	adonusine	it	4	anim	1	do-def	case	1	NA	
hell	ponticgreek	romeyka	40.6800	40.2287	B	12	235	as derume na krui etunesine mi	let us see will he hit them	etunesine	them	4	anim	1	do-def	case	1	NA	
hell	ponticgreek	romeyka	40.6800	40.2287	B	13	236	ebiyane obis	they went there	obis	there		adv	1	goal	bare	1	NA	
hell	ponticgreek	romeyka	40.6800	40.2287	B	14	237	evrane t opsarae	they found the fish	t opsarae	the fish		anim	1	do-def	bare	1	NA	
hell	ponticgreek	romeyka	40.6800	40.2287	B	15	238	ena pedhas ebidze havus	one son has made a pool	havus	a pool		inan	1	do-def	bare	1	NA	
hell	ponticgreek	romeyka	40.6800	40.2287	B	16	239	ine dzhi opsarae	there are fish	edzhi	there		adv	1	loc	bare	1	NA	
hell	ponticgreek	romeyka	40.6800	40.2287	B	18	241	esh erde argo, argo erde, i borda anixto, eseven apes	the bear was coming, the bear came, the door was open?, he came inside	apes	inside		adv	1	loc	bare	1	NA	
hell	ponticgreek	romeyka	40.6800	40.2287	B	19	242	i alin tshimundane, gedzhe ejendune gedzhe ile, ebedzhenaen ebiyane ishte, as derume, d alo doxna e, d ajisin ad jade	the others sleep, night?, because it was night, the others went, let us see, what else will be, see his footprints	d ajisin ad	his footprints		inan	2	do-def	bare	0	NA	
hell	ponticgreek	romeyka	40.6800	40.2287	B	20	243	ta is ebidzhe	he made footprints	ta is	the footprints		inan	2	do-def	bare	0	NA	
hell	ponticgreek	romeyka	40.6800	40.2287	B	21	244	erthen, eseven apes, hatini tshimundane	he came, he came inside, they sleep	apes	inside		adv	1	loc	bare	1	NA	
hell	ponticgreek	romeyka	40.6800	40.2287	B	22	245	sevene apes	he? came inside/his coming inside?	apes	inside		adv	1	loc	bare	1	NA	non-finite verb form
hell	ponticgreek	romeyka	40.6800	40.2287	B	23	246	utsh idha adona	they did not see him	adona	him	4	anim	1	do-def	case	1	NA	
hell	ponticgreek	romeyka	40.6800	40.2287	B	24	247	havudo din gГ¶li dibu dzh en edzhi ama	of this lake, there was nothing	edzhi	there		adv	1	loc	bare	1	NA	
hell	ponticgreek	romeyka	40.6800	40.2287	B	25	248	ebi dibo jo dha diri, ha nevrishki mi tshi opsarae	nothing, we will see?, will he find the fish	opsarae	fish		anim	1	do-def	bare	1	NA	
hell	ponticgreek	romeyka	40.6800	40.2287	B	26	249	ebije, evre d opsarae	he went, he found the fish	d opsarae	the fish		anim	2	do-def	bare	1	NA	
hell	ponticgreek	romeyka	40.6800	40.2287	B	27	250	da insane kahundan, tshimundane, argo bi evre da d opsarae	the people sit, they sleep, the bear has found the fish	d opsarae	the fish		anim	2	do-def	bare	1	NA	
hell	ponticgreek	romeyka	40.6800	40.2287	B	28	251	troi d opsarae	he eats the fish	d opsarae	the fish		anim	2	do-def	bare	1	NA	
hell	ponticgreek	romeyka	40.6800	40.2287	B	29	252	ebedzhenaen ibane, a thel mi sin avlea ido kova	they say, shall we put something in the garden, a bucket	sin avlea	in the garden		inan	2	loc	prep	1	NA	unclear analysis
hell	ponticgreek	romeyka	40.6800	40.2287	B	29	253	ebedzhenaen ibane, a thel mi sin avlea ido kova	they say, shall we put something in the garden, a bucket	ido kova	thing a bucket		inan	2	do	bare	1	NA	unclear analysis, incomplete verb form
hell	ponticgreek	romeyka	40.6800	40.2287	B	30	254	as valume sin kofa ida opsara	let us put fish in the bucket	sin kova	into the bucket		inan	2	goal-c	prep	1	NA	
hell	ponticgreek	romeyka	40.6800	40.2287	B	30	255	as valume sin kofa ida opsara	let us put fish in the bucket	opsara	fish		anim	1	do-def	bare	1	NA	
hell	ponticgreek	romeyka	40.6800	40.2287	B	31	256	as derume, argo n ard etshi mi	let us see whether, the bear will come there	etshi	there		adv	1	loc	bare	1	NA	
hell	ponticgreek	romeyka	40.6800	40.2287	B	32	257	ethekan sin kofa utsh tane kofas, erthe	the filled in the bucket, three buckets, he came	sin kofa	in the bucket		inan	2	goal-c	prep	1	NA	object not expressed
hell	ponticgreek	romeyka	40.6800	40.2287	B	33	258	eyomusane dzhi d opsarae	they put there the fish	edzhi	there		adv	1	loc	bare	1	NA	
hell	ponticgreek	romeyka	40.6800	40.2287	B	33	259	eyomusane dzhi d opsarae	they put there the fish	d opsarae	the fish		anim	2	do-def	bare	1	NA	
hell	ponticgreek	romeyka	40.6800	40.2287	B	35	261	as derume argos n ard edzhi mi	let us see whether the bear will come there	edzhi	there		adv	1	loc	bare	1	NA	
hell	ponticgreek	romeyka	40.6800	40.2287	B	36	262	ejendune gedzhejle sto..	it became night at the..	gedzhejle	night		inan	1	becm	bare	1	NA	
hell	ponticgreek	romeyka	40.6800	40.2287	B	37	263	do ofengos ekseve, auros eba gГ¶zledev d opsarae	the moon rose, the men watch over the fish	d opsarae	the fish		anim	2	do-def	bare	1	NA	
hell	ponticgreek	romeyka	40.6800	40.2287	B	38	264	as deri, na deri, argos erd edzhi mi	let us see, we will see, whether the bear came	edzhi	there		adv	1	loc	bare	1	NA	
hell	ponticgreek	romeyka	40.6800	40.2287	B	39	265	ebedzhenaen as dirume, argos erden edzhi mi	they, we will see whether the bear came	edzhi	there		adv	1	loc	bare	1	NA	
hell	ponticgreek	romeyka	40.6800	40.2287	B	40	266	kolaievun adona, argo javashe javashe erte, atshinos bal e a, erte argos	they spy out? for him, the bear came slowly slowly, he says, the bear came	adona	him	4	anim	1	do-def	case	1	NA	
hell	ponticgreek	romeyka	40.6800	40.2287	B	41	267	argos opsari do fanimo	the bear is to eat the fish	opsari	fish		anim	1	do	bare	0	NA	non-finite verb form
hell	ponticgreek	romeyka	40.6800	40.2287	B	44	270	d opsarae so fanimo ush dane	to eat the fish, three of them	d opsarae	the fish		anim	2	do-def	bare	0	NA	non-finite verb form
hell	ponticgreek	romeyka	40.6800	40.2287	B	45	271	ebedzhenaen ebiyan, ebiyane o dzhiri dzhi i mana dzhe da yardhelae, erthane, d opsarae biturepsane	they came, they came the father and the mother and the children, they came, they finished the fish	d opsarae	the fish		anim	2	do-def	bare	0	NA	
hell	ponticgreek	romeyka	40.6800	40.2287	B	46	272	i alin ba so dzhami derune	the others look out of the window	so dzhami	at the window glass		inan	2	loc	prep	0	NA	
hell	ponticgreek	romeyka	40.6800	40.2287	B	48	274	d efte tshe stitsh	what he is about to do	d	what	wh	inan	1	do	bare	0	NA	
hell	ponticgreek	romeyka	40.6800	40.2287	B	51	277	dibu tsh ebemene sin gofa	nothing remained in the bucket	sin gofa	in the bucket		inan	2	loc	prep	1	NA	
hell	ponticgreek	romeyka	40.6800	40.2287	B	52	278	din gofa ba ruvisane	they even overthrew the bucket	din gofa	the bucket		inan	2	do-def	case	0	NA	
hell	ponticgreek	romeyka	40.6800	40.2287	B	53	279	kathan ega	they sat down	ega	down		adv	1	loc	bare	1	NA	
hell	ponticgreek	romeyka	40.9113	40.1186	C	3	280	adhaha elebo ena ospit	here I see a house	ena ospit	a house		inan	2	do	bare	1	NA	
hell	ponticgreek	romeyka	40.9113	40.1186	C	5	282	epera ine ta rashia	opposite are the mountains	epera	opposite		adv	1	loc	bare	0	NA	
hell	ponticgreek	romeyka	40.9113	40.1186	C	6	283	aso spidi tin pendzhere	from the house's window	aso spidi tin pendzhere	from the houseвЂ™s window		inan	4	loc	prep	0	NA	
hell	ponticgreek	romeyka	40.9113	40.1186	C	7	284	as enan pendzhere is teri	from a window a person looks	as enan pendzhere	from a window		inan	2	loc	prep	0	NA	
hell	ponticgreek	romeyka	40.9113	40.1186	C	8	285	as ena alo pendzhere dhio nomade eterone	from another window two people watch	as ena alo pendzhere	from another window		inan	3	loc	prep	0	NA	
hell	ponticgreek	romeyka	40.9113	40.1186	C	9	286	s avudo adhaha	here	s avudo adhaha	here		adv	2	loc	prep	0	NA	
hell	ponticgreek	romeyka	40.9113	40.1186	C	10	287	adhadzhega elebo	here I see	adhadzhega	here		adv	1	loc	bare	0	NA	
hell	ponticgreek	romeyka	40.9113	40.1186	C	11	288	dhendae	trees	dhendae	trees		inan	1	do	bare	1	NA	
hell	ponticgreek	romeyka	40.9113	40.1186	C	12	289	ta rashia	the mountains	ta rashia	the mountains		inan	2	do	bare	1	NA	
hell	ponticgreek	romeyka	40.9113	40.1186	C	13	290	tshe dhio trana, dhio mikra	and two big, two small	dhio trana, dhio mikra	two big, two small		anim	4	do	bare	0	NA	
hell	ponticgreek	romeyka	40.9113	40.1186	C	14	291	tesera arguras elebo	I see four bears	tesera arguras	four bears		anim	2	do	bare	0	NA	unclear -s marker on the noun
hell	ponticgreek	romeyka	40.9113	40.1186	C	15	292	s avudo adhaha i avdzhidhes	here the hunters	s avudo adhaha	here		adv	2	loc	prep	0	NA	
hell	ponticgreek	romeyka	40.9113	40.1186	C	16	293	adha dofedzh adona andama	together with their guns	adha	here		adv	1	loc	bare	0	NA	
hell	ponticgreek	romeyka	40.9113	40.1186	C	17	294	erazune na skodonone t argures	they keep watch to kill the bears	t argures	the bears		anim	2	do-def	bare	1	NA	
hell	ponticgreek	romeyka	40.9113	40.1186	C	18	295	don argon askodonone	to kill the bear	don argon	the bear		anim	2	do	case	0	NA	
hell	ponticgreek	romeyka	40.9113	40.1186	C	19	296	adhaha is arthobos opsarae esh	here is a man, he has fish	adhaha	here		adv	1	loc	bare	0	NA	
hell	ponticgreek	romeyka	40.9113	40.1186	C	19	297	adhaha is arthobos opsarae esh	here is a man, he has fish	opsarae	fish		anim	1	poss	bare	0	NA	
hell	ponticgreek	romeyka	40.9113	40.1186	C	20	298	embros at	in front of him	embros at	in front of him		adv	1	loc	bare	0	NA	
hell	ponticgreek	romeyka	40.9113	40.1186	C	21	299	s ena sergi eban opsarae esh	on a blanket he has fish	s ena sergi eban	on a blanket		inan	3	loc	prep	0	NA	
hell	ponticgreek	romeyka	40.9113	40.1186	C	22	300	s ena sergi eban opsarae esh is	on a blanket he has fish, the person	opsarae	fish		anim	1	poss	bare	0	NA	
hell	ponticgreek	romeyka	40.9113	40.1186	C	23	301	evradhine, to vradhi	it became evening, in the evening	to vradhi	in the evening		inan	1	other	bare	0	NA	
hell	ponticgreek	romeyka	40.9113	40.1186	C	27	305	argos erthen t opsarae na droi	the bear came and will eat the fish	t opsarae	the fish		anim	2	do-def	bare	0	NA	
